Region,Region name,Year,Symbol,Value,Label,Unit
BG,Bulgaria,1985,H,223.54892736365588,Cropland harvest,Gg N
BG,Bulgaria,1985,M,103.46284480771274,Manure to cropland,Gg N
BG,Bulgaria,1986,A,4.014071385559088,Cropland in use,Mha
BG,Bulgaria,1986,B,91.69916049563696,Symbiotic fixation in cropland,Gg N
BG,Bulgaria,1986,D,47.07679651411876,Atmospheric deposition to cropland,Gg N
BG,Bulgaria,1986,F,478.0,Synthetic fertilizer to cropland,Gg N
BG,Bulgaria,1986,H,268.1309030954468,Cropland harvest,Gg N
BG,Bulgaria,1986,M,101.52661958906118,Manure to cropland,Gg N
BG,Bulgaria,1987,A,3.992616697572791,Cropland in use,Mha
BG,Bulgaria,1987,B,93.4281931552042,Symbiotic fixation in cropland,Gg N
BG,Bulgaria,1987,D,46.55442538191722,Atmospheric deposition to cropland,Gg N
BG,Bulgaria,1987,F,469.4,Synthetic fertilizer to cropland,Gg N
BG,Bulgaria,1987,H,256.064416303181,Cropland harvest,Gg N
BG,Bulgaria,1987,M,101.76029579293413,Manure to cropland,Gg N
BG,Bulgaria,1988,A,3.9999018564271376,Cropland in use,Mha
BG,Bulgaria,1988,B,87.38303049084642,Symbiotic fixation in cropland,Gg N
BG,Bulgaria,1988,D,46.3681254087116,Atmospheric deposition to cropland,Gg N
BG,Bulgaria,1988,F,548.0,Synthetic fertilizer to cropland,Gg N
BG,Bulgaria,1988,H,257.86628512712537,Cropland harvest,Gg N
BG,Bulgaria,1988,M,102.5382055169051,Manure to cropland,Gg N
BG,Bulgaria,1989,A,3.99887501612163,Cropland in use,Mha
BG,Bulgaria,1989,B,84.74204360321801,Symbiotic fixation in cropland,Gg N
BG,Bulgaria,1989,D,46.08504576030127,Atmospheric deposition to cropland,Gg N
BG,Bulgaria,1989,F,495.0,Synthetic fertilizer to cropland,Gg N
BG,Bulgaria,1989,H,286.5013898292383,Cropland harvest,Gg N
BG,Bulgaria,1989,M,98.13828338497582,Manure to cropland,Gg N
BG,Bulgaria,1990,A,4.017224897344516,Cropland in use,Mha
BG,Bulgaria,1990,B,86.8244205017642,Symbiotic fixation in cropland,Gg N
BG,Bulgaria,1990,D,46.02409842106224,Atmospheric deposition to cropland,Gg N
BG,Bulgaria,1990,F,452.9,Synthetic fertilizer to cropland,Gg N
BG,Bulgaria,1990,H,269.39217554226093,Cropland harvest,Gg N
BG,Bulgaria,1990,M,98.92556728105741,Manure to cropland,Gg N
BG,Bulgaria,1991,A,4.011561860647317,Cropland in use,Mha
BG,Bulgaria,1991,B,82.80835360544789,Symbiotic fixation in cropland,Gg N
BG,Bulgaria,1991,D,45.68718224198194,Atmospheric deposition to cropland,Gg N
BG,Bulgaria,1991,F,377.3,Synthetic fertilizer to cropland,Gg N
BG,Bulgaria,1991,H,267.04722897093376,Cropland harvest,Gg N
BG,Bulgaria,1991,M,91.43505361218251,Manure to cropland,Gg N
BG,Bulgaria,1992,A,4.104768369244504,Cropland in use,Mha
BG,Bulgaria,1992,B,81.06590253118975,Symbiotic fixation in cropland,Gg N
BG,Bulgaria,1992,D,46.47034245795944,Atmospheric deposition to cropland,Gg N
BG,Bulgaria,1992,F,189.2,Synthetic fertilizer to cropland,Gg N
BG,Bulgaria,1992,H,222.25940777847916,Cropland harvest,Gg N
BG,Bulgaria,1992,M,76.7863334807085,Manure to cropland,Gg N
BG,Bulgaria,1993,A,3.8555944918731933,Cropland in use,Mha
BG,Bulgaria,1993,B,60.19456473363372,Symbiotic fixation in cropland,Gg N
BG,Bulgaria,1993,D,43.387969332567124,Atmospheric deposition to cropland,Gg N
BG,Bulgaria,1993,F,166.1,Synthetic fertilizer to cropland,Gg N
BG,Bulgaria,1993,H,181.59363455581462,Cropland harvest,Gg N
BG,Bulgaria,1993,M,61.2011644686569,Manure to cropland,Gg N
BG,Bulgaria,1994,A,3.643877609822845,Cropland in use,Mha
BG,Bulgaria,1994,B,44.726588140449195,Symbiotic fixation in cropland,Gg N
BG,Bulgaria,1994,D,40.75836354970034,Atmospheric deposition to cropland,Gg N
BG,Bulgaria,1994,F,207.7,Synthetic fertilizer to cropland,Gg N
BG,Bulgaria,1994,H,175.13825258071938,Cropland harvest,Gg N
BG,Bulgaria,1994,M,54.29258054514483,Manure to cropland,Gg N
BG,Bulgaria,1995,A,3.5730174635395877,Cropland in use,Mha
BG,Bulgaria,1995,B,39.77804023475548,Symbiotic fixation in cropland,Gg N
BG,Bulgaria,1995,D,39.72346438349528,Atmospheric deposition to cropland,Gg N
BG,Bulgaria,1995,F,112.0,Synthetic fertilizer to cropland,Gg N
BG,Bulgaria,1995,H,177.62421660581765,Cropland harvest,Gg N
BG,Bulgaria,1995,M,51.59612706238412,Manure to cropland,Gg N
BG,Bulgaria,1996,A,3.1168002249905338,Cropland in use,Mha
BG,Bulgaria,1996,B,38.162896966183844,Symbiotic fixation in cropland,Gg N
BG,Bulgaria,1996,D,34.440052725206826,Atmospheric deposition to cropland,Gg N
BG,Bulgaria,1996,F,152.0,Synthetic fertilizer to cropland,Gg N
BG,Bulgaria,1996,H,114.8179057863733,Cropland harvest,Gg N
BG,Bulgaria,1996,M,53.390131887083164,Manure to cropland,Gg N
BG,Bulgaria,1997,A,3.3141574550527584,Cropland in use,Mha
BG,Bulgaria,1997,B,37.53941961696167,Symbiotic fixation in cropland,Gg N
BG,Bulgaria,1997,D,36.39606941626094,Atmospheric deposition to cropland,Gg N
BG,Bulgaria,1997,F,157.8,Synthetic fertilizer to cropland,Gg N
BG,Bulgaria,1997,H,163.0251442258865,Cropland harvest,Gg N
BG,Bulgaria,1997,M,51.24516483593928,Manure to cropland,Gg N
BG,Bulgaria,1998,A,3.330162225853978,Cropland in use,Mha
BG,Bulgaria,1998,B,18.525573363394727,Symbiotic fixation in cropland,Gg N
BG,Bulgaria,1998,D,36.34600504780585,Atmospheric deposition to cropland,Gg N
BG,Bulgaria,1998,F,135.0,Synthetic fertilizer to cropland,Gg N
BG,Bulgaria,1998,H,139.76081173332088,Cropland harvest,Gg N
BG,Bulgaria,1998,M,54.01409180031185,Manure to cropland,Gg N
BG,Bulgaria,1999,A,3.1234944361688566,Cropland in use,Mha
BG,Bulgaria,1999,B,18.83699697680599,Symbiotic fixation in cropland,Gg N
BG,Bulgaria,1999,D,33.878580720521015,Atmospheric deposition to cropland,Gg N
BG,Bulgaria,1999,F,110.6,Synthetic fertilizer to cropland,Gg N
BG,Bulgaria,1999,H,135.44313633365266,Cropland harvest,Gg N
BG,Bulgaria,1999,M,60.07887969769733,Manure to cropland,Gg N
BG,Bulgaria,2000,A,3.0270996048032655,Cropland in use,Mha
BG,Bulgaria,2000,B,17.370700815404454,Symbiotic fixation in cropland,Gg N
BG,Bulgaria,2000,D,32.627769509736964,Atmospheric deposition to cropland,Gg N
BG,Bulgaria,2000,F,144.9,Synthetic fertilizer to cropland,Gg N
BG,Bulgaria,2000,H,116.94701687115183,Cropland harvest,Gg N
BG,Bulgaria,2000,M,57.06525599432628,Manure to cropland,Gg N
BG,Bulgaria,2001,A,3.1433492258801334,Cropland in use,Mha
BG,Bulgaria,2001,B,17.43901821176056,Symbiotic fixation in cropland,Gg N
BG,Bulgaria,2001,D,33.6676124758519,Atmospheric deposition to cropland,Gg N
BG,Bulgaria,2001,F,150.0,Synthetic fertilizer to cropland,Gg N
BG,Bulgaria,2001,H,148.55955113628272,Cropland harvest,Gg N
BG,Bulgaria,2001,M,34.364113440132186,Manure to cropland,Gg N
BG,Bulgaria,2002,A,3.230161840296053,Cropland in use,Mha
BG,Bulgaria,2002,B,17.728761570896545,Symbiotic fixation in cropland,Gg N
BG,Bulgaria,2002,D,34.37839291217062,Atmospheric deposition to cropland,Gg N
BG,Bulgaria,2002,F,130.4,Synthetic fertilizer to cropland,Gg N
BG,Bulgaria,2002,H,163.7819858665647,Cropland harvest,Gg N
BG,Bulgaria,2002,M,32.96721162751125,Manure to cropland,Gg N
BG,Bulgaria,2003,A,2.8975084827903337,Cropland in use,Mha
BG,Bulgaria,2003,B,17.370030292332938,Symbiotic fixation in cropland,Gg N
BG,Bulgaria,2003,D,30.64149671926638,Atmospheric deposition to cropland,Gg N
BG,Bulgaria,2003,F,134.0,Synthetic fertilizer to cropland,Gg N
BG,Bulgaria,2003,H,110.70536244894546,Cropland harvest,Gg N
BG,Bulgaria,2003,M,39.41666102316236,Manure to cropland,Gg N
BG,Bulgaria,2004,A,3.0167705410310353,Cropland in use,Mha
BG,Bulgaria,2004,B,15.9936796173168,Symbiotic fixation in cropland,Gg N
BG,Bulgaria,2004,D,31.698130542709116,Atmospheric deposition to cropland,Gg N
BG,Bulgaria,2004,F,133.5,Synthetic fertilizer to cropland,Gg N
BG,Bulgaria,2004,H,179.66195874716965,Cropland harvest,Gg N
BG,Bulgaria,2004,M,38.66237609681022,Manure to cropland,Gg N
BG,Bulgaria,2005,A,2.829314644792942,Cropland in use,Mha
BG,Bulgaria,2005,B,13.399127055558147,Symbiotic fixation in cropland,Gg N
BG,Bulgaria,2005,D,29.536609438853276,Atmospheric deposition to cropland,Gg N
BG,Bulgaria,2005,F,136.8,Synthetic fertilizer to cropland,Gg N
BG,Bulgaria,2005,H,144.2204412510185,Cropland harvest,Gg N
BG,Bulgaria,2005,M,40.46047084398944,Manure to cropland,Gg N
BG,Bulgaria,2006,A,2.725236802945234,Cropland in use,Mha
BG,Bulgaria,2006,B,10.526075637313308,Symbiotic fixation in cropland,Gg N
BG,Bulgaria,2006,D,28.265282763509727,Atmospheric deposition to cropland,Gg N
BG,Bulgaria,2006,F,138.0,Synthetic fertilizer to cropland,Gg N
BG,Bulgaria,2006,H,140.4651502551237,Cropland harvest,Gg N
BG,Bulgaria,2006,M,40.31826463538257,Manure to cropland,Gg N
BG,Bulgaria,2007,A,2.602761617211037,Cropland in use,Mha
BG,Bulgaria,2007,B,12.452790718720527,Symbiotic fixation in cropland,Gg N
BG,Bulgaria,2007,D,26.818507974790467,Atmospheric deposition to cropland,Gg N
BG,Bulgaria,2007,F,157.0,Synthetic fertilizer to cropland,Gg N
BG,Bulgaria,2007,H,100.90391819588258,Cropland harvest,Gg N
BG,Bulgaria,2007,M,38.249728633163514,Manure to cropland,Gg N
BG,Bulgaria,2008,A,2.927209197931053,Cropland in use,Mha
BG,Bulgaria,2008,B,13.70155720361636,Symbiotic fixation in cropland,Gg N
BG,Bulgaria,2008,D,29.963069311728322,Atmospheric deposition to cropland,Gg N
BG,Bulgaria,2008,F,178.0,Synthetic fertilizer to cropland,Gg N
BG,Bulgaria,2008,H,180.5554794319329,Cropland harvest,Gg N
BG,Bulgaria,2008,M,36.921630371755164,Manure to cropland,Gg N
BG,Bulgaria,2009,A,3.0174498793695386,Cropland in use,Mha
BG,Bulgaria,2009,B,18.792126432526267,Symbiotic fixation in cropland,Gg N
BG,Bulgaria,2009,D,30.682155014018004,Atmospheric deposition to cropland,Gg N
BG,Bulgaria,2009,F,199.0,Synthetic fertilizer to cropland,Gg N
BG,Bulgaria,2009,H,167.80408783553582,Cropland harvest,Gg N
BG,Bulgaria,2009,M,33.554266770352775,Manure to cropland,Gg N
BG,Bulgaria,2010,A,3.0931330482323802,Cropland in use,Mha
BG,Bulgaria,2010,B,15.02836454700049,Symbiotic fixation in cropland,Gg N
BG,Bulgaria,2010,D,31.45171965032837,Atmospheric deposition to cropland,Gg N
BG,Bulgaria,2010,F,187.0,Synthetic fertilizer to cropland,Gg N
BG,Bulgaria,2010,H,192.32625761717293,Cropland harvest,Gg N
BG,Bulgaria,2010,M,31.862873242949878,Manure to cropland,Gg N
BG,Bulgaria,2011,A,3.0928057222330767,Cropland in use,Mha
BG,Bulgaria,2011,B,14.710102912287862,Symbiotic fixation in cropland,Gg N
BG,Bulgaria,2011,D,31.448391320960127,Atmospheric deposition to cropland,Gg N
BG,Bulgaria,2011,F,191.0,Synthetic fertilizer to cropland,Gg N
BG,Bulgaria,2011,H,196.083947644393,Cropland harvest,Gg N
BG,Bulgaria,2011,M,30.755725356612302,Manure to cropland,Gg N
BG,Bulgaria,2012,A,3.1257125611745478,Cropland in use,Mha
BG,Bulgaria,2012,B,14.288999917027871,Symbiotic fixation in cropland,Gg N
BG,Bulgaria,2012,D,31.782995961894365,Atmospheric deposition to cropland,Gg N
BG,Bulgaria,2012,F,245.0,Synthetic fertilizer to cropland,Gg N
BG,Bulgaria,2012,H,178.93597245860997,Cropland harvest,Gg N
BG,Bulgaria,2012,M,30.219952538440005,Manure to cropland,Gg N
BG,Bulgaria,2013,A,3.292524442197709,Cropland in use,Mha
BG,Bulgaria,2013,B,13.93838629369192,Symbiotic fixation in cropland,Gg N
BG,Bulgaria,2013,D,33.4791792280111,Atmospheric deposition to cropland,Gg N
BG,Bulgaria,2013,F,292.3810000000001,Synthetic fertilizer to cropland,Gg N
BG,Bulgaria,2013,H,229.8833514610886,Cropland harvest,Gg N
BG,Bulgaria,2013,M,29.10371064350003,Manure to cropland,Gg N
BG,Bulgaria,2014,A,3.2545302729312944,Cropland in use,Mha
BG,Bulgaria,2014,B,13.666238411247795,Symbiotic fixation in cropland,Gg N
BG,Bulgaria,2014,D,33.09284539061045,Atmospheric deposition to cropland,Gg N
BG,Bulgaria,2014,F,296.591,Synthetic fertilizer to cropland,Gg N
BG,Bulgaria,2014,H,241.5040389443623,Cropland harvest,Gg N
BG,Bulgaria,2014,M,28.31890283075969,Manure to cropland,Gg N
BG,Bulgaria,2015,A,3.1625216672291456,Cropland in use,Mha
BG,Bulgaria,2015,B,17.259209412478253,Symbiotic fixation in cropland,Gg N
BG,Bulgaria,2015,D,32.15727979196434,Atmospheric deposition to cropland,Gg N
BG,Bulgaria,2015,F,329.546,Synthetic fertilizer to cropland,Gg N
BG,Bulgaria,2015,H,219.2124606944799,Cropland harvest,Gg N
BG,Bulgaria,2015,M,28.381823935093777,Manure to cropland,Gg N
BG,Bulgaria,2016,A,3.185746879632916,Cropland in use,Mha
BG,Bulgaria,2016,B,22.062510465233668,Symbiotic fixation in cropland,Gg N
BG,Bulgaria,2016,D,32.393439329220634,Atmospheric deposition to cropland,Gg N
BG,Bulgaria,2016,F,333.62,Synthetic fertilizer to cropland,Gg N
BG,Bulgaria,2016,H,234.82383188767835,Cropland harvest,Gg N
BG,Bulgaria,2016,M,28.75990866579176,Manure to cropland,Gg N
BG,Bulgaria,2017,A,3.1869563811087955,Cropland in use,Mha
BG,Bulgaria,2017,B,29.45762620664866,Symbiotic fixation in cropland,Gg N
BG,Bulgaria,2017,D,32.40573783068916,Atmospheric deposition to cropland,Gg N
BG,Bulgaria,2017,F,349.38699999999994,Synthetic fertilizer to cropland,Gg N
BG,Bulgaria,2017,H,256.130638304571,Cropland harvest,Gg N
BG,Bulgaria,2017,M,31.133893430061093,Manure to cropland,Gg N
BG,Bulgaria,2018,A,3.1630400000000005,Cropland in use,Mha
BG,Bulgaria,2018,B,26.26636033228921,Symbiotic fixation in cropland,Gg N
BG,Bulgaria,2018,D,32.162550324056006,Atmospheric deposition to cropland,Gg N
BG,Bulgaria,2018,F,349.93699999999995,Synthetic fertilizer to cropland,Gg N
BG,Bulgaria,2018,H,258.78400473261644,Cropland harvest,Gg N
BG,Bulgaria,2018,M,31.817841208704923,Manure to cropland,Gg N
BG,Bulgaria,2019,A,3.19212,Cropland in use,Mha
BG,Bulgaria,2019,B,23.981494105841946,Symbiotic fixation in cropland,Gg N
BG,Bulgaria,2019,D,32.458242747618,Atmospheric deposition to cropland,Gg N
BG,Bulgaria,2019,F,349.93699999999995,Synthetic fertilizer to cropland,Gg N
BG,Bulgaria,2019,H,271.9476228495623,Cropland harvest,Gg N
BG,Bulgaria,2019,M,31.14099622720162,Manure to cropland,Gg N
CZ,Czechia,1993,A,3.252679725561725,Cropland in use,Mha
CZ,Czechia,1993,B,127.17786130532018,Symbiotic fixation in cropland,Gg N
CZ,Czechia,1993,D,55.79116539621682,Atmospheric deposition to cropland,Gg N
CZ,Czechia,1993,F,196.7200310895468,Synthetic fertilizer to cropland,Gg N
CZ,Czechia,1993,H,294.79662393937747,Cropland harvest,Gg N
CZ,Czechia,1993,M,86.93587061625462,Manure to cropland,Gg N
CZ,Czechia,1994,A,3.221318450062536,Cropland in use,Mha
CZ,Czechia,1994,B,121.96923174223829,Symbiotic fixation in cropland,Gg N
CZ,Czechia,1994,D,54.82589591605301,Atmospheric deposition to cropland,Gg N
CZ,Czechia,1994,F,231.5942646235145,Synthetic fertilizer to cropland,Gg N
CZ,Czechia,1994,H,289.0235176026058,Cropland harvest,Gg N
CZ,Czechia,1994,M,69.05221114315523,Manure to cropland,Gg N
CZ,Czechia,1995,A,3.191952233703387,Cropland in use,Mha
CZ,Czechia,1995,B,117.90609869346899,Symbiotic fixation in cropland,Gg N
CZ,Czechia,1995,D,53.90263807180355,Atmospheric deposition to cropland,Gg N
CZ,Czechia,1995,F,224.945442339271,Synthetic fertilizer to cropland,Gg N
CZ,Czechia,1995,H,292.78523744877185,Cropland harvest,Gg N
CZ,Czechia,1995,M,64.15887185726675,Manure to cropland,Gg N
CZ,Czechia,1996,A,3.1644120884842137,Cropland in use,Mha
CZ,Czechia,1996,B,114.13323936673437,Symbiotic fixation in cropland,Gg N
CZ,Czechia,1996,D,53.01776653092914,Atmospheric deposition to cropland,Gg N
CZ,Czechia,1996,F,253.07068190967163,Synthetic fertilizer to cropland,Gg N
CZ,Czechia,1996,H,290.7283583082433,Cropland harvest,Gg N
CZ,Czechia,1996,M,64.86920264681395,Manure to cropland,Gg N
CZ,Czechia,1997,A,3.1563824631108415,Cropland in use,Mha
CZ,Czechia,1997,B,109.57814250041066,Symbiotic fixation in cropland,Gg N
CZ,Czechia,1997,D,52.46450046452681,Atmospheric deposition to cropland,Gg N
CZ,Czechia,1997,F,217.8750834877419,Synthetic fertilizer to cropland,Gg N
CZ,Czechia,1997,H,285.15091814252327,Cropland harvest,Gg N
CZ,Czechia,1997,M,62.265109083376636,Manure to cropland,Gg N
CZ,Czechia,1998,A,3.146526910228911,Cropland in use,Mha
CZ,Czechia,1998,B,107.53362252716555,Symbiotic fixation in cropland,Gg N
CZ,Czechia,1998,D,51.88325704379965,Atmospheric deposition to cropland,Gg N
CZ,Czechia,1998,F,211.0511728029546,Synthetic fertilizer to cropland,Gg N
CZ,Czechia,1998,H,280.0239681834927,Cropland harvest,Gg N
CZ,Czechia,1998,M,60.45964445682315,Manure to cropland,Gg N
CZ,Czechia,1999,A,3.164509325773834,Cropland in use,Mha
CZ,Czechia,1999,B,105.1282246672941,Symbiotic fixation in cropland,Gg N
CZ,Czechia,1999,D,51.75995729845924,Atmospheric deposition to cropland,Gg N
CZ,Czechia,1999,F,202.19512744105973,Synthetic fertilizer to cropland,Gg N
CZ,Czechia,1999,H,292.0712860517241,Cropland harvest,Gg N
CZ,Czechia,1999,M,62.44930835585028,Manure to cropland,Gg N
CZ,Czechia,2000,A,3.1239207835918004,Cropland in use,Mha
CZ,Czechia,2000,B,103.84647081001161,Symbiotic fixation in cropland,Gg N
CZ,Czechia,2000,D,50.681646959511305,Atmospheric deposition to cropland,Gg N
CZ,Czechia,2000,F,252.61973814282726,Synthetic fertilizer to cropland,Gg N
CZ,Czechia,2000,H,275.3833249833515,Cropland harvest,Gg N
CZ,Czechia,2000,M,66.25175261960214,Manure to cropland,Gg N
CZ,Czechia,2001,A,3.0461489873629093,Cropland in use,Mha
CZ,Czechia,2001,B,95.22542232665039,Symbiotic fixation in cropland,Gg N
CZ,Czechia,2001,D,49.01578756948468,Atmospheric deposition to cropland,Gg N
CZ,Czechia,2001,F,300.8994618501492,Synthetic fertilizer to cropland,Gg N
CZ,Czechia,2001,H,288.47166914404863,Cropland harvest,Gg N
CZ,Czechia,2001,M,68.24867629601722,Manure to cropland,Gg N
CZ,Czechia,2002,A,2.770786816332841,Cropland in use,Mha
CZ,Czechia,2002,B,67.62942726818503,Symbiotic fixation in cropland,Gg N
CZ,Czechia,2002,D,44.21733596707064,Atmospheric deposition to cropland,Gg N
CZ,Czechia,2002,F,281.11285857080344,Synthetic fertilizer to cropland,Gg N
CZ,Czechia,2002,H,246.95280083726303,Cropland harvest,Gg N
CZ,Czechia,2002,M,65.16896163597923,Manure to cropland,Gg N
CZ,Czechia,2003,A,2.6486664682755627,Cropland in use,Mha
CZ,Czechia,2003,B,64.84979428719214,Symbiotic fixation in cropland,Gg N
CZ,Czechia,2003,D,41.9171104758337,Atmospheric deposition to cropland,Gg N
CZ,Czechia,2003,F,297.1553038752832,Synthetic fertilizer to cropland,Gg N
CZ,Czechia,2003,H,215.1999620075319,Cropland harvest,Gg N
CZ,Czechia,2003,M,62.35302339175693,Manure to cropland,Gg N
CZ,Czechia,2004,A,2.747789918505344,Cropland in use,Mha
CZ,Czechia,2004,B,61.62651208819937,Symbiotic fixation in cropland,Gg N
CZ,Czechia,2004,D,43.12128294756876,Atmospheric deposition to cropland,Gg N
CZ,Czechia,2004,F,288.7465596252829,Synthetic fertilizer to cropland,Gg N
CZ,Czechia,2004,H,288.9010883697172,Cropland harvest,Gg N
CZ,Czechia,2004,M,59.786384422575566,Manure to cropland,Gg N
CZ,Czechia,2005,A,2.7422647546747547,Cropland in use,Mha
CZ,Czechia,2005,B,62.37702455220612,Symbiotic fixation in cropland,Gg N
CZ,Czechia,2005,D,42.67077948735241,Atmospheric deposition to cropland,Gg N
CZ,Czechia,2005,F,286.9279470321311,Synthetic fertilizer to cropland,Gg N
CZ,Czechia,2005,H,259.3486151989948,Cropland harvest,Gg N
CZ,Czechia,2005,M,58.66761515124495,Manure to cropland,Gg N
CZ,Czechia,2006,A,2.667469752704739,Cropland in use,Mha
CZ,Czechia,2006,B,60.10759333347047,Symbiotic fixation in cropland,Gg N
CZ,Czechia,2006,D,41.15306405290464,Atmospheric deposition to cropland,Gg N
CZ,Czechia,2006,F,285.0,Synthetic fertilizer to cropland,Gg N
CZ,Czechia,2006,H,234.42424443574285,Cropland harvest,Gg N
CZ,Czechia,2006,M,58.62663094651853,Manure to cropland,Gg N
CZ,Czechia,2007,A,2.665155436598054,Cropland in use,Mha
CZ,Czechia,2007,B,57.071801717377895,Symbiotic fixation in cropland,Gg N
CZ,Czechia,2007,D,40.763792240104976,Atmospheric deposition to cropland,Gg N
CZ,Czechia,2007,F,341.0,Synthetic fertilizer to cropland,Gg N
CZ,Czechia,2007,H,245.56197821442402,Cropland harvest,Gg N
CZ,Czechia,2007,M,61.03751723239745,Manure to cropland,Gg N
CZ,Czechia,2008,A,2.647990582788662,Cropland in use,Mha
CZ,Czechia,2008,B,51.93533589574581,Symbiotic fixation in cropland,Gg N
CZ,Czechia,2008,D,40.149964305419125,Atmospheric deposition to cropland,Gg N
CZ,Czechia,2008,F,236.0,Synthetic fertilizer to cropland,Gg N
CZ,Czechia,2008,H,267.28153634212777,Cropland harvest,Gg N
CZ,Czechia,2008,M,57.746320003630615,Manure to cropland,Gg N
CZ,Czechia,2009,A,2.6255540337067385,Cropland in use,Mha
CZ,Czechia,2009,B,51.22004457017158,Symbiotic fixation in cropland,Gg N
CZ,Czechia,2009,D,39.461458309782074,Atmospheric deposition to cropland,Gg N
CZ,Czechia,2009,F,246.0,Synthetic fertilizer to cropland,Gg N
CZ,Czechia,2009,H,258.6943568184427,Cropland harvest,Gg N
CZ,Czechia,2009,M,55.2573816312251,Manure to cropland,Gg N
CZ,Czechia,2010,A,2.5755075955086517,Cropland in use,Mha
CZ,Czechia,2010,B,51.66449358888673,Symbiotic fixation in cropland,Gg N
CZ,Czechia,2010,D,38.70927213910984,Atmospheric deposition to cropland,Gg N
CZ,Czechia,2010,F,268.0,Synthetic fertilizer to cropland,Gg N
CZ,Czechia,2010,H,240.24639722387892,Cropland harvest,Gg N
CZ,Czechia,2010,M,54.372023921568065,Manure to cropland,Gg N
CZ,Czechia,2011,A,2.5268294061792584,Cropland in use,Mha
CZ,Czechia,2011,B,44.533546816951024,Symbiotic fixation in cropland,Gg N
CZ,Czechia,2011,D,37.977650426451504,Atmospheric deposition to cropland,Gg N
CZ,Czechia,2011,F,295.0,Synthetic fertilizer to cropland,Gg N
CZ,Czechia,2011,H,264.01388474980234,Cropland harvest,Gg N
CZ,Czechia,2011,M,52.56173383733061,Manure to cropland,Gg N
CZ,Czechia,2012,A,2.5184365796199706,Cropland in use,Mha
CZ,Czechia,2012,B,41.67177426784743,Symbiotic fixation in cropland,Gg N
CZ,Czechia,2012,D,37.85150822137071,Atmospheric deposition to cropland,Gg N
CZ,Czechia,2012,F,298.0,Synthetic fertilizer to cropland,Gg N
CZ,Czechia,2012,H,233.21926958587,Cropland harvest,Gg N
CZ,Czechia,2012,M,52.86428552545717,Manure to cropland,Gg N
CZ,Czechia,2013,A,2.5145838544754597,Cropland in use,Mha
CZ,Czechia,2013,B,41.415867572867334,Symbiotic fixation in cropland,Gg N
CZ,Czechia,2013,D,37.79360267049749,Atmospheric deposition to cropland,Gg N
CZ,Czechia,2013,F,335.213,Synthetic fertilizer to cropland,Gg N
CZ,Czechia,2013,H,265.8127419469214,Cropland harvest,Gg N
CZ,Czechia,2013,M,54.312255808142524,Manure to cropland,Gg N
CZ,Czechia,2014,A,2.496136334714224,Cropland in use,Mha
CZ,Czechia,2014,B,43.722532925586414,Symbiotic fixation in cropland,Gg N
CZ,Czechia,2014,D,37.516340796382046,Atmospheric deposition to cropland,Gg N
CZ,Czechia,2014,F,334.431,Synthetic fertilizer to cropland,Gg N
CZ,Czechia,2014,H,296.5963083901065,Cropland harvest,Gg N
CZ,Czechia,2014,M,55.384620147799616,Manure to cropland,Gg N
CZ,Czechia,2015,A,2.48059192216123,Cropland in use,Mha
CZ,Czechia,2015,B,48.10244824863188,Symbiotic fixation in cropland,Gg N
CZ,Czechia,2015,D,37.28271193937315,Atmospheric deposition to cropland,Gg N
CZ,Czechia,2015,F,344.69,Synthetic fertilizer to cropland,Gg N
CZ,Czechia,2015,H,279.9994377504119,Cropland harvest,Gg N
CZ,Czechia,2015,M,56.95538024948088,Manure to cropland,Gg N
CZ,Czechia,2016,A,2.485281427661746,Cropland in use,Mha
CZ,Czechia,2016,B,51.480969060824314,Symbiotic fixation in cropland,Gg N
CZ,Czechia,2016,D,37.35319410177635,Atmospheric deposition to cropland,Gg N
CZ,Czechia,2016,F,350.035,Synthetic fertilizer to cropland,Gg N
CZ,Czechia,2016,H,293.27000684346206,Cropland harvest,Gg N
CZ,Czechia,2016,M,57.43312367612948,Manure to cropland,Gg N
CZ,Czechia,2017,A,2.488088447748521,Cropland in use,Mha
CZ,Czechia,2017,B,54.22833907899103,Symbiotic fixation in cropland,Gg N
CZ,Czechia,2017,D,37.395382952094025,Atmospheric deposition to cropland,Gg N
CZ,Czechia,2017,F,354.98800000000006,Synthetic fertilizer to cropland,Gg N
CZ,Czechia,2017,H,266.41301638663214,Cropland harvest,Gg N
CZ,Czechia,2017,M,56.88819065528408,Manure to cropland,Gg N
CZ,Czechia,2018,A,2.467675,Cropland in use,Mha
CZ,Czechia,2018,B,54.52463544062252,Symbiotic fixation in cropland,Gg N
CZ,Czechia,2018,D,37.08857364367925,Atmospheric deposition to cropland,Gg N
CZ,Czechia,2018,F,329.184,Synthetic fertilizer to cropland,Gg N
CZ,Czechia,2018,H,263.6535359299736,Cropland harvest,Gg N
CZ,Czechia,2018,M,57.58990503503897,Manure to cropland,Gg N
CZ,Czechia,2019,A,2.470554,Cropland in use,Mha
CZ,Czechia,2019,B,58.16163565632103,Symbiotic fixation in cropland,Gg N
CZ,Czechia,2019,D,37.13184433512774,Atmospheric deposition to cropland,Gg N
CZ,Czechia,2019,F,334.4530000000001,Synthetic fertilizer to cropland,Gg N
CZ,Czechia,2019,H,272.31873839344223,Cropland harvest,Gg N
CZ,Czechia,2019,M,57.78253715919785,Manure to cropland,Gg N
